ARIZ,UTAH,probability
10,26,1.0793488649650114e-07
69,40,1.079041381697001e-07
54,6,1.0762375193562966e-07
76,27,1.074037635118075e-07
62,65,1.0645284758587544e-07
76,31,1.05978769053472e-07
72,21,1.0567551563900972e-07
70,40,1.0532063307313159e-07
73,25,1.0428408841599961e-07
60,18,1.0415838621178609e-07
12,26,1.0373936168015108e-07
61,33,1.0353420564725543e-07
69,63,1.0264477656127775e-07
15,11,1.0260761660575591e-07
57,40,1.0179833143477691e-07
51,68,1.0128317523970218e-07
68,14,1.0022130448875008e-07
70,63,1.0018719423051352e-07
66,58,1.0013885409091426e-07
71,20,9.980349596309646e-08
62,11,9.966326469170296e-08
10,33,9.92576030259225e-08
65,66,9.916101940089249e-08
69,7,9.800434947121354e-08
46,71,9.779142861683828e-08
68,38,9.740750941293584e-08
78,24,9.718812039614261e-08
78,17,9.718453386968948e-08
57,63,9.683657329249408e-08
68,28,9.585229472710319e-08
70,7,9.565787100764838e-08
12,33,9.539937191803897e-08
60,39,9.475549540164685e-08
76,21,9.463516121370094e-08
64,37,9.449329800144809e-08
73,66,9.386038169527129e-08
68,34,9.382214008046844e-08
69,18,9.324229869439149e-08
53,6,9.279860305473136e-08
71,27,9.258339618911531e-08
57,7,9.245872696587451e-08
11,20,9.227809588176978e-08
58,54,9.207829226011001e-08
46,68,9.154646836595612e-08
71,31,9.135503302762455e-08
81,13,9.128142819234183e-08
70,18,9.100983608471962e-08
23,3,9.068338713592395e-08
61,19,9.061234613098978e-08
13,71,9.038075340243782e-08
58,9,8.99865413759312e-08
61,56,8.959403585368603e-08
77,42,8.950341416311716e-08
16,8,8.947385870409079e-08
54,76,8.941106486909004e-08
64,49,8.895919935341735e-08
50,64,8.894236083261363e-08
66,53,8.86029305095277e-08
65,40,8.859719427566015e-08
61,55,8.826872544833992e-08
57,18,8.796613908638302e-08
58,50,8.783322969433533e-08
50,72,8.712078931205314e-08
63,6,8.709171112857537e-08
10,19,8.686949617559254e-08
60,62,8.643799400105855e-08
10,56,8.589324840675179e-08
58,46,8.567213630838433e-08
11,27,8.560240729200601e-08
50,61,8.545939292500658e-08
60,36,8.522625090329332e-08
54,60,8.503986450696683e-08
69,39,8.482485689832664e-08
10,55,8.462268151267474e-08
13,68,8.460903884190607e-08
60,73,8.460339262355353e-08
11,31,8.446666537735814e-08
65,63,8.427887349490822e-08
61,22,8.386797843907157e-08
73,40,8.386124428818367e-08
12,19,8.349280177382155e-08
66,65,8.335825667516354e-08
70,39,8.279392968988286e-08
12,56,8.255450162204908e-08
72,14,8.184199275371207e-08
71,21,8.157670027182665e-08
12,55,8.133332279060833e-08
65,7,8.046874324972823e-08
10,22,8.040371255519133e-08
15,6,8.02145298037613e-08
57,39,8.002500221875761e-08
73,63,7.977375870954762e-08
61,44,7.96272204011271e-08
72,38,7.954421188386648e-08
81,10,7.940315724917491e-08
77,52,7.906314185136766e-08
64,59,7.875287651199725e-08
72,28,7.827420377832771e-08
81,35,7.807208320215308e-08
66,11,7.804165118790156e-08
61,29,7.803560284525136e-08
62,6,7.791275326732713e-08
69,62,7.737905269387443e-08
12,22,7.727834890029077e-08
50,57,7.723688403525193e-08
53,76,7.709470974818026e-08
68,13,7.672720291438567e-08
61,32,7.661827345662526e-08
72,34,7.661635365627659e-08
58,58,7.658983551476096e-08
65,18,7.655875105683258e-08
10,44,7.63381240356503e-08
69,36,7.629430363072212e-08
77,16,7.623941642088947e-08
73,7,7.616729841615866e-08
69,73,7.573672262475603e-08
54,78,7.565575226006335e-08
70,62,7.552639736115798e-08
81,45,7.552527946172878e-08
11,21,7.542564012171966e-08
10,29,7.481225012236171e-08
70,36,7.446762000567774e-08
70,73,7.392338893600787e-08
10,32,7.345346519776852e-08
12,44,7.337079341418751e-08
53,60,7.332564130388382e-08
76,14,7.329162418999354e-08
57,62,7.300052236969726e-08
73,18,7.246631428077961e-08
63,76,7.23535696649428e-08
77,48,7.225244781539686e-08
57,36,7.197715434575107e-08
12,29,7.190423157392389e-08
41,3,7.187403221822356e-08
14,8,7.185620540873255e-08
61,25,7.173587401122314e-08
57,73,7.14511243249394e-08
76,38,7.123390190932435e-08
12,32,7.059826382509525e-08
64,26,7.011866391504297e-08
76,28,7.009657675804776e-08
65,39,6.964741532161577e-08
63,60,6.881628990674542e-08
10,25,6.877273902677911e-08
78,20,6.865751704051097e-08
76,34,6.861192903601151e-08
43,8,6.83352519249468e-08
58,53,6.77667418451739e-08
17,3,6.763372275986064e-08
60,51,6.75690964974442e-08
68,10,6.674284439834658e-08
81,41,6.670669860300833e-08
15,76,6.664018303336338e-08
12,25,6.609948163391039e-08
73,39,6.592442298064057e-08
68,35,6.56240013815095e-08
53,78,6.523418851805e-08
62,76,6.472792586418052e-08
61,66,6.456552114717697e-08
64,33,6.448156600241595e-08
58,65,6.375542466015962e-08
78,27,6.369061564609892e-08
65,62,6.353386515727538e-08
68,45,6.348326880047562e-08
15,60,6.33822239358636e-08
71,14,6.317830267632978e-08
77,37,6.298491501235961e-08
78,31,6.284559149260461e-08
72,13,6.265641040061125e-08
65,36,6.264320679033396e-08
60,70,6.255889842858877e-08
81,23,6.22491648723447e-08
65,73,6.218539197852105e-08
18,8,6.210681696266913e-08
10,66,6.189856605480395e-08
62,60,6.15634547398152e-08
71,38,6.140452016695412e-08
63,78,6.122244209614072e-08
66,6,6.100984081132536e-08
69,51,6.048766793788844e-08
71,28,6.042413156944552e-08
73,62,6.013767174103992e-08
58,11,5.968909153239501e-08
12,66,5.949251386529402e-08
77,49,5.929613770869424e-08
73,36,5.92946233860887e-08
71,34,5.9144346543705355e-08
70,51,5.90394361921206e-08
81,30,5.8953411034494134e-08
73,73,5.8861280997697295e-08
11,14,5.841452161324624e-08
61,40,5.7687224830346965e-08
57,51,5.7064944615691835e-08
11,38,5.677448615262372e-08
64,19,5.6433774144033944e-08
15,78,5.638802295352562e-08
50,71,5.636674104281696e-08
78,21,5.611881262248144e-08
76,13,5.611043829290577e-08
68,41,5.6070752844456346e-08
69,70,5.600255251084642e-08
11,28,5.58680209819473e-08
64,56,5.579956595219623e-08
10,40,5.530438588949086e-08
64,55,5.4974156708538405e-08
61,63,5.487548859190907e-08
62,78,5.4769954151179405e-08
11,34,5.46847345231546e-08
70,70,5.4661706068005875e-08
72,10,5.45030561663141e-08
60,12,5.420911632085333e-08
60,69,5.3759510740706704e-08
37,3,5.3635939616836446e-08
72,35,5.3589394719343006e-08
12,40,5.315465533448741e-08
60,81,5.286293531515065e-08
57,70,5.2833621568125323e-08
50,68,5.2767161179193314e-08
60,43,5.268254622483474e-08
10,63,5.2608791736585245e-08
77,59,5.2493069233449584e-08
61,7,5.2394644340761195e-08
68,23,5.2323943643249735e-08
64,22,5.2233351802912574e-08
72,45,5.184124524874539e-08
66,76,5.068541782205201e-08
12,63,5.0563841318295885e-08
26,3,5.031826366037466e-08
10,7,5.023042168670497e-08
54,64,5.016383204601197e-08
61,18,4.98487781814483e-08
65,51,4.9664802096344067e-08
64,44,4.9592188743665777e-08
45,3,4.955561455523626e-08
68,30,4.9553676147655906e-08
54,72,4.913645873410761e-08
60,77,4.9130625810401196e-08
60,15,4.887092548852911e-08
76,10,4.880889840706403e-08
64,29,4.8600922216451866e-08
69,12,4.852785070681198e-08
71,13,4.836790414933549e-08
12,7,4.8277920622749805e-08
66,60,4.8207468173845624e-08
54,61,4.819942481077268e-08
69,69,4.8125365037406004e-08
33,3,4.8011217268322804e-08
76,35,4.799069091778887e-08
10,18,4.778971553535674e-08
64,32,4.771820313874695e-08
70,12,4.7365968023226734e-08
69,81,4.732275320102667e-08
81,42,4.727333252834344e-08
69,43,4.7161269387267835e-08
73,51,4.7009977405910045e-08
70,69,4.69731189052621e-08
77,26,4.673789761683953e-08
58,6,4.666254387411773e-08
76,45,4.6425177790407624e-08
70,81,4.618972367915393e-08
70,43,4.6032106206973234e-08
65,70,4.598219409280798e-08
12,18,4.593208688531505e-08
72,41,4.578809038058658e-08
57,12,4.5781879303833825e-08
57,69,4.54021684765484e-08
61,39,4.534868332297044e-08
42,3,4.533461294591038e-08
11,13,4.472085926071156e-08
60,47,4.4718745790193416e-08
64,25,4.4677422943248325e-08
57,81,4.464497281084815e-08
57,43,4.449262663512947e-08
69,77,4.398160007530375e-08
69,15,4.37491170668421e-08
54,57,4.356189831517233e-08
73,70,4.352422267149626e-08
10,39,4.3475502408889087e-08
78,14,4.3462058625627456e-08
53,64,4.325377487793157e-08
77,33,4.298046570947059e-08
70,77,4.292856643009651e-08
66,78,4.2887794922892444e-08
72,23,4.272839830155248e-08
70,15,4.270164966818864e-08
53,72,4.236792202067883e-08
78,38,4.2241825790210036e-08
71,10,4.207388485300798e-08
12,39,4.178557105137853e-08
81,52,4.1759057242930107e-08
55,8,4.1613441986505057e-08
78,28,4.156739002831389e-08
53,61,4.1559964320482835e-08
57,77,4.1492880416284256e-08
71,35,4.136857969732658e-08
61,62,4.136804098180775e-08
57,15,4.1273552568902604e-08
76,41,4.1004420831373256e-08
61,36,4.078811731852652e-08
78,34,4.068699138731403e-08
63,64,4.059377127334012e-08
61,73,4.049002586996955e-08
72,30,4.046616260768677e-08
81,16,4.026764026747865e-08
64,66,4.021169513307063e-08
69,47,4.003209730735973e-08
71,45,4.001908767421265e-08
65,12,3.9844916884373485e-08
63,72,3.9762396246058984e-08
68,42,3.973590958391403e-08
10,62,3.965928520011989e-08
65,69,3.95144466943475e-08
29,3,3.9242154942525236e-08
10,36,3.9103315968546104e-08
70,47,3.907362500801901e-08
63,61,3.9004126010158165e-08
11,10,3.890142267180712e-08
65,81,3.8855443638470154e-08
10,73,3.881753753926935e-08
58,76,3.876604989371569e-08
65,43,3.872285360936983e-08
76,23,3.826438732964139e-08
11,35,3.824929905475527e-08
81,48,3.8161829059829924e-08
12,62,3.8117693591912654e-08
57,47,3.776686213196759e-08
73,12,3.771501271345335e-08
77,19,3.7616175363402e-08
12,36,3.758333537772082e-08
53,57,3.756125611080794e-08
73,69,3.740220775882348e-08
15,64,3.73882914166791e-08
12,73,3.730866540958139e-08
77,56,3.719344115994105e-08
32,3,3.701646297080862e-08
11,45,3.700156165739359e-08
58,60,3.687082393279463e-08
73,81,3.677843161435959e-08
73,43,3.665292916576101e-08
77,55,3.6643261071386964e-08
15,72,3.66225657690857e-08
62,64,3.6315424791009e-08
76,30,3.6238496674669845e-08
65,77,3.611211240386209e-08
64,40,3.592786144578714e-08
15,61,3.592417220615323e-08
65,15,3.59212268399176e-08
56,8,3.591673127865729e-08
62,72,3.557167183755578e-08
71,41,3.5346326936847896e-08
63,57,3.525132878239092e-08
68,52,3.510084934079234e-08
62,61,3.489331885729938e-08
77,22,3.481636574973509e-08
73,77,3.418174474735714e-08
64,63,3.417669954999851e-08
47,8,3.407595277157056e-08
73,15,3.4001062943154294e-08
68,16,3.384722902424449e-08
78,13,3.327358597312779e-08
81,37,3.326696371852714e-08
77,44,3.3055887130204914e-08
71,23,3.298438356570708e-08
65,47,3.2869281591632385e-08
58,78,3.280214446785011e-08
11,41,3.268113721540258e-08
64,7,3.263161866274928e-08
15,57,3.246771393735434e-08
72,42,3.2448849481837435e-08
77,29,3.239515415451591e-08
61,51,3.2337644866859865e-08
68,48,3.207717560781244e-08
77,32,3.180677394909456e-08
54,71,3.1791057761265294e-08
60,54,3.1719165820603154e-08
62,57,3.153604454634141e-08
81,49,3.131864925779187e-08
71,30,3.1238040318392125e-08
73,47,3.11122589791791e-08
64,18,3.104604184049254e-08
10,51,3.1001900260130346e-08
60,9,3.099859866495658e-08
59,8,3.0875758666361164e-08
11,23,3.04972894977832e-08
60,50,3.0256825021945933e-08
61,70,2.993983263816738e-08
12,51,2.9796828886848247e-08
77,25,2.9779928805200736e-08
54,68,2.9760880936356776e-08
60,46,2.9512370734401714e-08
25,3,2.9476877338387297e-08
76,42,2.905878512486034e-08
78,10,2.8943760320019434e-08
11,30,2.888262431934298e-08
10,70,2.8703132496970613e-08
72,52,2.866380029727842e-08
51,8,2.8590785231623186e-08
78,35,2.8458561878044398e-08
66,64,2.8436914273753863e-08
69,54,2.8394909342853736e-08
64,39,2.824336265036379e-08
68,37,2.7962764454107017e-08
66,72,2.7854516047658026e-08
69,9,2.774985962194549e-08
81,59,2.7725448693875744e-08
70,54,2.7715061523778503e-08
72,16,2.7640077992064042e-08
12,70,2.7587416266501167e-08
78,45,2.7530209913227083e-08
53,71,2.7411846333346602e-08
66,61,2.7323329488285253e-08
69,50,2.7085825912316072e-08
70,9,2.7085455967197723e-08
77,66,2.680327868777058e-08
57,54,2.6788169956914097e-08
70,50,2.6437320947852294e-08
69,46,2.6419392497128774e-08
60,58,2.638369623540324e-08
68,49,2.6325095960852562e-08
72,48,2.619462984488316e-08
57,9,2.6179620679798727e-08
61,12,2.5943741192341658e-08
46,8,2.5842252768736694e-08
70,46,2.5786843678127666e-08
64,62,2.5764200809607467e-08
61,69,2.5728566114760297e-08
63,71,2.5726083408353646e-08
76,52,2.5669175548635078e-08
53,68,2.566132593318176e-08
57,50,2.5553161631950072e-08
64,36,2.540302176026376e-08
61,81,2.529947738617145e-08
64,73,2.5217369073842716e-08
61,43,2.5213145636261013e-08
71,42,2.5049038581348676e-08
57,46,2.4924438667018437e-08
10,12,2.4872104327049376e-08
76,16,2.475240571026524e-08
66,57,2.469440466299106e-08
81,26,2.468571949322359e-08
10,69,2.4665817310134313e-08
78,41,2.4315691755762154e-08
10,81,2.425445259816389e-08
10,43,2.4171686883127273e-08
63,68,2.4083215822018122e-08
77,40,2.3947870881848743e-08
12,12,2.390530356108604e-08
13,8,2.3883916084364197e-08
12,69,2.3707035103571473e-08
15,71,2.3694627853239523e-08
69,58,2.3618611755768446e-08
61,77,2.3513245135717153e-08
76,48,2.3457969457862297e-08
61,15,2.3388956115797723e-08
60,53,2.334431350699889e-08
65,54,2.331429861876225e-08
12,81,2.331166050298824e-08
68,59,2.3304807669583175e-08
12,43,2.3232111964738947e-08
11,42,2.3160286737956957e-08
70,58,2.3053120896196993e-08
62,71,2.3014704420844498e-08
72,37,2.283474933299908e-08
65,9,2.2784665590686076e-08
77,63,2.2780626373381706e-08
81,33,2.2701143489386003e-08
78,23,2.2690847198084685e-08
10,77,2.254200278006464e-08
22,3,2.2488818500057185e-08
10,15,2.242284766487812e-08
57,58,2.228214142966188e-08
65,50,2.2239445318548774e-08
15,68,2.2181489010747477e-08
71,52,2.212715245686867e-08
73,54,2.20680362155985e-08
60,65,2.1962493407739473e-08
77,7,2.1750746049285888e-08
58,64,2.1749585678270486e-08
65,46,2.1692254712528802e-08
12,77,2.166577512889591e-08
73,9,2.1566714643129825e-08
12,15,2.155125167877142e-08
62,68,2.1544985486099044e-08
72,49,2.149740839893692e-08
78,30,2.148949057120418e-08
61,47,2.1401779736826253e-08
71,16,2.1336885315525015e-08
58,72,2.1304146345598753e-08
73,50,2.105063904043845e-08
58,61,2.0897875557108637e-08
69,53,2.0897764759999757e-08
68,26,2.0749743361301584e-08
77,18,2.0693872985189026e-08
60,11,2.05617213951893e-08
73,46,2.053269842777227e-08
10,47,2.0517753952772464e-08
11,52,2.045871716518291e-08
76,37,2.0449109439737656e-08
70,53,2.0397418038547422e-08
71,48,2.0221064971067532e-08
64,51,2.0140029749679036e-08
81,19,1.9867867421881727e-08
11,16,1.9728037880480434e-08
12,47,1.972021064977921e-08
57,53,1.9715254849065896e-08
69,65,1.966076323642507e-08
81,56,1.964459041330981e-08
65,58,1.9392608752004302e-08
81,55,1.9353999864112545e-08
76,49,1.925148599662161e-08
70,65,1.919003354166723e-08
68,33,1.908159499025931e-08
72,59,1.9031002541328692e-08
58,57,1.888717829301619e-08
77,39,1.8825735092547555e-08
11,48,1.869635281034271e-08
64,70,1.8646661577109943e-08
57,65,1.8548249642239265e-08
69,11,1.84067960125918e-08
81,22,1.8389082147370154e-08
73,58,1.8355979703792756e-08
66,71,1.8021740910858697e-08
70,11,1.7966089547421388e-08
71,37,1.7627389758699413e-08
81,44,1.7459243973393722e-08
57,11,1.7365238747333924e-08
78,42,1.7231909329942526e-08
77,62,1.717323908336467e-08
65,53,1.7158594246468358e-08
81,29,1.7110262317618406e-08
76,59,1.7042755672082663e-08
72,26,1.6944504509095208e-08
77,36,1.6932493631482892e-08
66,68,1.687087260642909e-08
77,73,1.6808746033257813e-08
81,32,1.679949547856479e-08
68,19,1.6700066216566097e-08
71,49,1.6595023274565963e-08
68,56,1.6512389263191567e-08
48,3,1.6506536383489235e-08
11,37,1.6298246334978628e-08
68,55,1.6268131471932208e-08
73,53,1.6241384115029688e-08
64,12,1.615787796492282e-08
65,65,1.6142925467101666e-08
60,6,1.6074331206895277e-08
64,69,1.602386596492342e-08
64,81,1.5756627587032528e-08
81,25,1.5728969562132937e-08
64,43,1.570285978734592e-08
36,3,1.5652283581731062e-08
72,33,1.558227331891664e-08
68,22,1.5457063559057565e-08
11,49,1.534372252307511e-08
73,65,1.528000776086052e-08
40,3,1.5224304165423872e-08
78,52,1.5221865047965708e-08
61,54,1.5180358669121796e-08
76,26,1.5174242644646857e-08
65,11,1.5113326606207715e-08
50,8,1.4895411493432132e-08
61,9,1.483550508975059e-08
71,59,1.4691069930424333e-08
78,16,1.4678218964231123e-08
68,44,1.4675481985838743e-08
64,77,1.4644154158243868e-08
64,15,1.4566746401153274e-08
10,54,1.4553316028756869e-08
61,50,1.4480502375748298e-08
69,6,1.4389696751429789e-08
68,29,1.4382143167129097e-08
73,11,1.4305445955623039e-08
10,9,1.422270703369763e-08
81,66,1.4156781817815638e-08
61,46,1.4124216741958203e-08
68,32,1.412092606315384e-08
70,6,1.4045170067597442e-08
12,54,1.3987615720536194e-08
76,33,1.3954329332529631e-08
78,48,1.3910616050380633e-08
10,50,1.3882368125997722e-08
58,71,1.3783682513474467e-08
12,9,1.3669857790487566e-08
72,19,1.3637486612800323e-08
11,59,1.3583331390984085e-08
57,6,1.3575448949364918e-08
10,46,1.3540799291026765e-08
72,56,1.3484227224125722e-08
77,51,1.34244236253717e-08
60,76,1.3354143898705209e-08
12,50,1.3342748158136652e-08
64,47,1.3329124071044756e-08
39,3,1.3285986351803315e-08
72,55,1.3284763203134753e-08
68,25,1.322108848565561e-08
71,26,1.3080388179178304e-08
44,3,1.3060546695800521e-08
12,46,1.3014456406879113e-08
58,68,1.290345660180795e-08
60,60,1.2701275724823905e-08
81,40,1.2648631050881034e-08
61,58,1.2626875944209926e-08
72,22,1.2622434823087514e-08
77,70,1.242901263410769e-08
76,19,1.2212722467905631e-08
78,37,1.2126356908230338e-08
10,58,1.2105307923045653e-08
11,26,1.20940985375432e-08
76,56,1.2075474715982856e-08
81,63,1.203212342034437e-08
71,33,1.2028807547371967e-08
72,44,1.1984185363273409e-08
69,76,1.1954592611286626e-08
68,66,1.1899575769798868e-08
76,55,1.1896849519136925e-08
65,6,1.1814994126075638e-08
72,29,1.1744641150616388e-08
49,3,1.1709816590578158e-08
70,76,1.1668368640060545e-08
12,58,1.1634763862184077e-08
72,32,1.1531327939021856e-08
81,7,1.1488167913388498e-08
78,49,1.1416164156038036e-08
69,60,1.1370146831248088e-08
76,22,1.1303717300730773e-08
60,78,1.1299695445132216e-08
57,76,1.1278136329652068e-08
73,6,1.1183425353036119e-08
61,53,1.117226896586554e-08
19,3,1.1164523191196513e-08
11,33,1.1121809366379114e-08
70,60,1.1097916008727972e-08
81,18,1.0929955556167732e-08
72,25,1.0796509121078865e-08
77,12,1.0770103191711498e-08
76,44,1.0732148379029022e-08
57,60,1.0726761690725326e-08
10,53,1.0710785203596257e-08
77,69,1.0680776915572115e-08
68,40,1.0631889755111974e-08
71,19,1.0527520506015727e-08
76,29,1.0517630332483167e-08
61,65,1.0510948777257866e-08
77,81,1.0502648023095098e-08
77,43,1.0466808864495609e-08
71,56,1.0409211216128183e-08
76,32,1.0326602826762543e-08
12,53,1.0294447478297962e-08
71,55,1.0255234047840896e-08
69,78,1.0115456048909591e-08
68,63,1.0113680224398011e-08
78,59,1.0106383292068327e-08
10,65,1.0076781626290703e-08
81,39,9.943254605892345e-09
52,3,9.916025219743472e-09
70,78,9.873265779845277e-09
61,11,9.840558462315627e-09
65,76,9.815595416765436e-09
77,77,9.761124064806666e-09
71,22,9.743946608986962e-09
11,19,9.73372262441213e-09
72,66,9.717345018527932e-09
77,15,9.709527590720497e-09
12,65,9.685088182638328e-09
76,25,9.668553543743707e-09
68,7,9.65645485681659e-09
11,56,9.624334111609094e-09
57,78,9.543068180215274e-09
11,55,9.481967155805548e-09
64,54,9.454395224688456e-09
10,11,9.434082574929182e-09
65,60,9.335722659371928e-09
73,76,9.290904207623213e-09
71,44,9.251247003339706e-09
64,9,9.239618874202365e-09
68,18,9.18724580027612e-09
81,62,9.070449986378128e-09
12,11,9.067371413715388e-09
71,29,9.066329746777402e-09
64,50,9.01852159730852e-09
11,22,9.009231898884755e-09
78,26,8.998351867759258e-09
81,36,8.943294615737714e-09
71,32,8.901661632114858e-09
77,47,8.88458509291405e-09
81,73,8.877934412273111e-09
73,60,8.836682977887535e-09
64,46,8.796625312237079e-09
76,66,8.702134139935786e-09
72,40,8.68213648520024e-09
9,24,8.573194103572112e-09
9,17,8.57287772758588e-09
11,44,8.553682912227624e-09
54,8,8.401069112826793e-09
11,29,8.382708817917744e-09
68,39,8.357867847642945e-09
71,25,8.334414866362572e-09
65,78,8.305529703992404e-09
78,33,8.274941185087266e-09
72,63,8.258959987209662e-09
11,32,8.230457036285575e-09
72,7,7.885583932973484e-09
64,58,7.864074771335961e-09
73,78,7.861558835397816e-09
76,40,7.775078086801177e-09
11,25,7.705981907097031e-09
61,6,7.692954930372999e-09
68,62,7.624226202543235e-09
68,36,7.517344922112092e-09
72,18,7.502421845817937e-09
71,66,7.501349174602517e-09
60,64,7.492305707730258e-09
68,73,7.462405974583937e-09
76,63,7.396112572727031e-09
10,6,7.375188342844238e-09
60,72,7.338860593694902e-09
53,8,7.243823633865367e-09
78,19,7.242165332598819e-09
60,61,7.198908274946611e-09
78,56,7.160777180729787e-09
81,51,7.090424962862045e-09
12,6,7.0885082274335304e-09
76,7,7.06174464584906e-09
78,55,7.054852133179919e-09
64,53,6.9581390441497955e-09
11,66,6.93573117551472e-09
72,39,6.825141254273529e-09
63,8,6.79834582224117e-09
76,18,6.718613073036957e-09
69,64,6.707091306977532e-09
78,22,6.703123712176579e-09
71,40,6.702215186644606e-09
69,72,6.569727666118235e-09
81,70,6.564675244458758e-09
70,64,6.546506135095843e-09
64,65,6.546265875047383e-09
60,57,6.506262501775478e-09
69,61,6.444442738208857e-09
70,72,6.412431336279704e-09
61,76,6.3911105117944975e-09
71,63,6.375542142941801e-09
78,44,6.364182363036989e-09
57,64,6.327567370560163e-09
77,54,6.301867881795546e-09
70,61,6.290146054679238e-09
15,8,6.261515665588011e-09
78,29,6.236972794163716e-09
72,62,6.226040149888965e-09
57,72,6.1979765163401815e-09
11,40,6.196853623665952e-09
77,9,6.158707779776205e-09
16,3,6.145711618462058e-09
72,36,6.138759536019735e-09
64,11,6.1287437907267e-09
10,76,6.127118145241837e-09
78,32,6.1236931562174375e-09
76,39,6.112090761978032e-09
72,73,6.093895692264833e-09
71,7,6.087312780814532e-09
62,8,6.081839865245794e-09
57,61,6.07978089538037e-09
61,60,6.078656738601785e-09
9,20,6.0564420616264165e-09
77,50,6.011334437019034e-09
68,51,5.959903187846743e-09
11,63,5.894812436051208e-09
12,76,5.8889516259125735e-09
77,46,5.86342851191767e-09
10,60,5.827570644107983e-09
69,57,5.8243881615172445e-09
71,18,5.7915290455717286e-09
78,25,5.733468804755712e-09
81,12,5.688483219405032e-09
70,57,5.684937193696083e-09
81,69,5.641303446488662e-09
11,7,5.628316193032265e-09
9,27,5.618299935057545e-09
12,60,5.6010478019574e-09
76,62,5.575580206492175e-09
81,81,5.547220483892118e-09
9,31,5.543758354660843e-09
81,43,5.528291189654001e-09
68,70,5.517980815191596e-09
65,64,5.5070128136729945e-09
76,36,5.497418156234847e-09
57,57,5.494812400414646e-09
76,73,5.457241422194439e-09
61,78,5.407879598067158e-09
65,72,5.394227211729876e-09
11,18,5.354835193017036e-09
65,61,5.2913591170851405e-09
71,39,5.268699178291212e-09
77,58,5.2418329299486e-09
73,64,5.2126362537923335e-09
10,78,5.184500745441943e-09
78,66,5.1603804437124265e-09
81,77,5.155567171159073e-09
81,15,5.1283152802723165e-09
73,72,5.1058795896104726e-09
73,61,5.008510293833213e-09
12,78,4.982974600893748e-09
9,21,4.950373271069265e-09
14,3,4.935603793500563e-09
11,39,4.87142783180993e-09
72,51,4.866932794387357e-09
71,62,4.8062203256509255e-09
64,6,4.7912067127508545e-09
65,57,4.7822489316512615e-09
68,12,4.781491864157591e-09
66,8,4.76240495244082e-09
60,71,4.748208296787132e-09
68,69,4.741834596718904e-09
71,36,4.738843654393663e-09
71,73,4.7042108038898835e-09
43,3,4.693759247542949e-09
81,47,4.692602504617813e-09
68,81,4.662752545694014e-09
68,43,4.646841403320412e-09
77,53,4.637977566760765e-09
78,40,4.6106346170115335e-09
73,57,4.526614518472273e-09
72,70,4.506053360567918e-09
60,68,4.444987733433599e-09
11,62,4.443820887830619e-09
78,63,4.385907418347129e-09
11,36,4.3815245637342056e-09
77,65,4.36344173088181e-09
76,51,4.358464369234391e-09
11,73,4.349503105281202e-09
68,77,4.333545785970236e-09
68,15,4.3106390304201035e-09
18,3,4.265945295323683e-09
69,71,4.250582909109203e-09
78,7,4.187626665244594e-09
70,71,4.148812923311251e-09
77,11,4.085140586219482e-09
76,70,4.035287489597717e-09
57,71,4.010061663177263e-09
78,18,3.984149055099075e-09
64,76,3.980412190528414e-09
69,68,3.979140701076101e-09
68,47,3.944397800280827e-09
72,12,3.904627109919982e-09
70,68,3.8838697461751335e-09
72,69,3.872242480614809e-09
9,14,3.833891047790276e-09
72,81,3.807663071277205e-09
72,43,3.794669829915137e-09
64,60,3.785814584134706e-09
71,51,3.757051152389169e-09
57,68,3.753979140973304e-09
9,38,3.726251421599903e-09
9,28,3.666757846937093e-09
58,8,3.6424604143260295e-09
78,39,3.6244802862277604e-09
9,34,3.589095799280983e-09
61,64,3.585714975775835e-09
72,77,3.5388286414997426e-09
72,15,3.5201226933851335e-09
61,72,3.5122782441715006e-09
76,12,3.4966947054125336e-09
65,71,3.490039642324826e-09
71,70,3.4784686138613185e-09
11,51,3.473761346006111e-09
76,69,3.4676934311191566e-09
61,61,3.445298979735917e-09
10,64,3.4376027845546895e-09
76,81,3.409860897473172e-09
76,43,3.398225113313024e-09
64,78,3.3680515831062437e-09
10,72,3.367199443866119e-09
81,54,3.3284796866282217e-09
78,62,3.306328608276846e-09
12,64,3.3039801138918474e-09
73,71,3.303480086624522e-09
10,61,3.302986837039675e-09
65,68,3.2671657243486576e-09
78,36,3.259978378654741e-09
81,9,3.252866312872244e-09
12,72,3.2363134135296873e-09
78,73,3.236153506583085e-09
72,47,3.221045443731754e-09
11,70,3.2161845351620765e-09
77,6,3.1935994826282266e-09
81,50,3.1750276169619804e-09
12,61,3.174596807710958e-09
76,77,3.1691127028895632e-09
76,15,3.1523610418754043e-09
61,57,3.1138081918993966e-09
81,46,3.0969076251649484e-09
73,68,3.0925198611493143e-09
71,12,3.0141948538702774e-09
71,69,2.989195390349637e-09
10,57,2.9851886676314963e-09
71,81,2.9393430183275158e-09
9,13,2.935141763281193e-09
71,43,2.9293128259055197e-09
76,47,2.8845296188144336e-09
12,57,2.8691517351523867e-09
55,3,2.8583121104283864e-09
68,54,2.7977754223367886e-09
11,12,2.786918023739626e-09
81,58,2.7685973040522814e-09
11,69,2.7638035739952657e-09
68,9,2.73421810529973e-09
71,77,2.7318150439609742e-09
11,81,2.7177101789593647e-09
71,15,2.7173749012900974e-09
11,43,2.708436284802673e-09
