ND, WAKE, probability
11,3,3.744150883658213e-09
10,28,3.6989123411612703e-09
12,41,3.620491383895576e-09
10,38,3.614163088113021e-09
10,16,3.6116912432987877e-09
13,68,3.3923703332059266e-09
10,34,3.3854890249524373e-09
13,57,3.2537893857774367e-09
12,30,3.0489650469191846e-09
12,52,3.034897195539873e-09
11,17,3.0034967903824252e-09
10,9,2.970955439101715e-09
15,60,2.9161320356464987e-09
15,72,2.710388019833309e-09
10,45,2.6955843016998736e-09
12,42,2.6164114393273217e-09
12,59,2.574098616497659e-09
11,6,2.5566040847715012e-09
10,23,2.5113492271095515e-09
12,48,2.452573564113122e-09
11,14,2.429549197291469e-09
11,13,2.4244582245031333e-09
10,35,2.374163820121968e-09
12,12,2.300381046319664e-09
10,41,2.1801173235087126e-09
12,49,2.0725884345491133e-09
15,64,2.00542641239341e-09
12,19,1.9012693161792472e-09
10,30,1.8359666721286106e-09
10,52,1.8274955660701884e-09
12,66,1.7210433614339664e-09
15,61,1.7164015905299645e-09
12,37,1.7040014442052056e-09
15,71,1.6830598977542331e-09
12,56,1.6359275978601255e-09
10,42,1.5754999251417576e-09
12,55,1.55617564597038e-09
10,59,1.5500208096637237e-09
11,24,1.506975568078293e-09
10,48,1.476843209208074e-09
11,20,1.4468550150578167e-09
12,73,1.4341887826216178e-09
12,26,1.418266523963546e-09
15,68,1.3947184544415763e-09
10,12,1.38519886887742e-09
15,57,1.337743128687606e-09
12,22,1.3216581416230638e-09
12,63,1.3001772075062692e-09
12,11,1.2578418376099057e-09
12,81,1.2525532560563557e-09
10,49,1.2480311293552989e-09
12,18,1.1873116008244143e-09
10,19,1.144869503431331e-09
12,33,1.1443059947711716e-09
11,21,1.0756334502179716e-09
10,66,1.0363445314250956e-09
10,37,1.0260825600414635e-09
12,44,1.009936501903526e-09
10,56,9.85091170763499e-10
12,77,9.837453682783769e-10
12,25,9.43175487857882e-10
12,62,9.430586199013536e-10
12,70,9.375955062479087e-10
10,55,9.37067686252016e-10
12,15,9.292127586723096e-10
12,29,9.007001990271214e-10
11,27,8.678864616974096e-10
10,73,8.636120014214738e-10
10,26,8.540242443329598e-10
12,32,8.505625708889208e-10
10,22,7.958504812704392e-10
11,31,7.885618486663889e-10
10,63,7.829155087411622e-10
12,69,7.736202675976161e-10
10,11,7.57422816307545e-10
10,81,7.542382407792151e-10
10,18,7.14952285447788e-10
10,33,6.890560031967902e-10
12,40,6.744685698514383e-10
10,44,6.08143986542124e-10
10,77,5.923727173733844e-10
10,25,5.679431331708582e-10
10,62,5.67872759890114e-10
10,70,5.645830880049246e-10
10,15,5.595353275574186e-10
11,28,5.502629380615603e-10
10,29,5.423661870654541e-10
11,38,5.376553473214641e-10
11,16,5.372876271744423e-10
12,39,5.21970609985292e-10
10,32,5.121752819993804e-10
11,34,5.036370061856174e-10
12,51,4.990138410804231e-10
10,69,4.658436572198879e-10
12,36,4.542191858904881e-10
11,9,4.419695623975876e-10
10,40,4.061384097848961e-10
11,45,4.0100440368379134e-10
12,8,3.766608878473711e-10
11,23,3.735969595251569e-10
11,35,3.5318878594717496e-10
11,41,3.243217608601625e-10
10,39,3.143101442674684e-10
12,43,3.12552483821596e-10
10,51,3.0048648215245465e-10
12,47,2.9320112812881716e-10
10,36,2.7351290497048137e-10
11,30,2.731247247863741e-10
11,52,2.71864533876612e-10
12,65,2.692997213616771e-10
12,54,2.585752135063392e-10
12,76,2.56436888932341e-10
12,58,2.477582530741114e-10
12,78,2.3594615279301764e-10
9,7,2.3468334309406345e-10
11,42,2.34376794517952e-10
9,10,2.3287358042853975e-10
11,59,2.305864335553153e-10
10,8,2.268103524115196e-10
11,48,2.197002817049638e-10
12,50,2.1657938737845364e-10
11,12,2.0606695403566653e-10
12,46,1.883440821731734e-10
10,43,1.882067963249685e-10
11,49,1.8566140873068945e-10
12,53,1.8399543294784603e-10
10,47,1.7655417205223444e-10
11,19,1.7031472999368844e-10
10,65,1.6216168621977175e-10
10,54,1.5570380995868523e-10
10,76,1.544161951150775e-10
11,66,1.5417018142337778e-10
11,37,1.526435752205154e-10
10,58,1.491902623969081e-10
11,56,1.4654555498675219e-10
10,78,1.4207748081030306e-10
11,55,1.3940141604915675e-10
9,3,1.3616373849601187e-10
10,50,1.3041557740999985e-10
11,73,1.284738954095386e-10
12,60,1.2844314965829264e-10
11,26,1.2704758764705456e-10
12,72,1.1938100532073937e-10
11,22,1.1839345831701755e-10
11,63,1.1646920725853721e-10
10,46,1.1341338862247846e-10
11,11,1.126768265412321e-10
11,81,1.1220307811870321e-10
10,53,1.107948033243143e-10
9,17,1.0922833086781564e-10
11,18,1.063587641119432e-10
11,33,1.0250634398353546e-10
9,6,9.297615957627646e-11
11,44,9.046959374389485e-11
9,14,8.835554758412079e-11
12,64,8.833046023536247e-11
9,13,8.817040390028402e-11
11,77,8.812340542978473e-11
11,25,8.448917635403321e-11
11,62,8.447870738244057e-11
11,70,8.398932446393794e-11
11,15,8.323840223645861e-11
11,29,8.06842617703631e-11
10,60,7.734340617454221e-11
11,32,7.619295876230649e-11
12,61,7.560015241809734e-11
12,71,7.413159338760589e-11
10,72,7.188653975405686e-11
11,69,6.930050670481186e-11
12,68,6.143138547404857e-11
11,40,6.041854848545143e-11
12,57,5.89218659450315e-11
9,24,5.4804262314131414e-11
10,64,5.318912438493609e-11
9,20,5.2617854897847645e-11
11,39,4.675785947197428e-11
10,61,4.552343438233876e-11
11,51,4.470140389028032e-11
10,71,4.463912597127311e-11
11,36,4.068872165798847e-11
9,21,3.911762009172619e-11
10,68,3.699156094524697e-11
10,57,3.54804271187091e-11
11,8,3.3741089106631316e-11
9,27,3.156247407939203e-11
9,31,2.8677671569910893e-11
11,43,2.7998291161562713e-11
11,47,2.6264806645833678e-11
11,65,2.4123730889035955e-11
11,54,2.316303497701879e-11
11,76,2.297148495863884e-11
11,58,2.219405721059193e-11
11,78,2.113593532700961e-11
9,28,2.001144214814745e-11
9,38,1.955294121110137e-11
9,16,1.953956831254717e-11
11,50,1.9401070416308237e-11
9,34,1.83157943517943e-11
11,46,1.6871766260708372e-11
11,53,1.6482216493957143e-11
9,9,1.6073131074969657e-11
9,45,1.458334892358824e-11
9,23,1.3586620913627779e-11
9,35,1.28444357569392e-11
9,41,1.179462708810015e-11
11,60,1.1505871455156137e-11
11,72,1.0694089214270959e-11
9,30,9.932741697169793e-12
9,52,9.886912265925224e-12
9,42,8.523593613058351e-12
9,59,8.38574935011089e-12
9,48,7.989852074643492e-12
11,64,7.912597314427854e-12
9,12,7.494048106994924e-12
11,61,6.772222870795039e-12
9,49,6.751958532853429e-12
11,71,6.6406701062132305e-12
9,19,6.193845033889516e-12
9,66,5.60671535937274e-12
9,37,5.551197188697459e-12
11,68,5.502991996513334e-12
9,56,5.329430155729425e-12
11,57,5.278190524485509e-12
9,55,5.069618867054147e-12
9,73,4.672217130581134e-12
9,26,4.6203465187333675e-12
9,22,4.305621327462632e-12
9,63,4.2356419847306985e-12
9,11,4.097724269255536e-12
9,81,4.080495434648557e-12
9,18,3.867954949814375e-12
9,33,3.727853777815461e-12
7,7,3.5818490527462614e-12
7,10,3.5542275922551206e-12
9,44,3.2901126282464875e-12
9,77,3.2047886704275768e-12
9,25,3.072622464288539e-12
9,62,3.072241738630157e-12
9,70,3.0544443234591367e-12
9,15,3.0271354940367934e-12
9,29,2.9342489290146833e-12
9,32,2.7709134686397912e-12
9,69,2.520255290399913e-12
9,40,2.197244633539884e-12
7,3,2.0781958843787545e-12
9,39,1.7004456144017855e-12
7,17,1.667094853404777e-12
9,51,1.6256583825953439e-12
9,36,1.4797289499621322e-12
7,6,1.4190464679582764e-12
7,14,1.3485244851493932e-12
7,13,1.3456987339911316e-12
9,8,1.2270640197056163e-12
9,43,1.0182153749993584e-12
9,47,9.55173649486418e-13
9,65,8.77309031177043e-13
9,54,8.423713507782543e-13
7,24,8.364487759050288e-13
9,76,8.354052408585306e-13
8,7,8.250419929675816e-13
8,10,8.186796743783006e-13
9,58,8.071324837304378e-13
7,20,8.030787836862179e-13
9,78,7.686517077334406e-13
9,50,7.055597813215849e-13
9,46,6.135764397518985e-13
9,53,5.994096622316316e-13
7,21,5.970317646918756e-13
7,27,4.817215248134862e-13
8,3,4.786909914336739e-13
7,31,4.376922937665963e-13
9,60,4.1843465198653667e-13
9,72,3.889125231519215e-13
8,17,3.8399810825766554e-13
8,6,3.2686272056614257e-13
8,14,3.1061870905480987e-13
8,13,3.099678264148909e-13
7,28,3.054241692547362e-13
7,38,2.9842630939220844e-13
7,16,2.9822220583979044e-13
9,64,2.877578561933703e-13
7,34,2.7954438429392423e-13
9,61,2.4628579687864517e-13
7,9,2.453157883151141e-13
9,71,2.4150161034569135e-13
7,45,2.2257802296128996e-13
7,23,2.0736548494621834e-13
9,68,2.0012760875351757e-13
7,35,1.9603790129499256e-13
8,24,1.9266734999870083e-13
9,57,1.919522414134044e-13
8,20,1.8498091640529982e-13
7,41,1.8001522096126809e-13
7,30,1.5159823858875686e-13
7,52,1.5089876796281874e-13
8,21,1.3752011035436323e-13
7,42,1.3009114880680016e-13
7,59,1.279873039571596e-13
7,48,1.219449310199829e-13
7,12,1.1437773452253882e-13
8,27,1.1095958568739154e-13
7,49,1.0305160969770957e-13
8,31,1.0081790634892124e-13
7,19,9.453341543120152e-14
7,66,8.55723624617787e-14
7,37,8.472501767615513e-14
7,56,8.134030350558648e-14
7,55,7.737493976922052e-14
7,73,7.130960503101947e-14
7,26,7.051793102696446e-14
8,28,7.035130782778031e-14
8,38,6.873942297097398e-14
8,16,6.869240982240771e-14
7,22,6.571444513245579e-14
7,63,6.46463870454542e-14
8,34,6.439016623660411e-14
7,11,6.254142112832203e-14
7,81,6.227846644179281e-14
7,18,5.903457224701642e-14
7,33,5.689628137559393e-14
8,9,5.65059621210824e-14
8,45,5.1268552345602046e-14
7,44,5.0215267285457806e-14
7,77,4.891301236842378e-14
8,23,4.776450108681805e-14
7,25,4.6895828728447956e-14
7,62,4.689001791196284e-14
7,70,4.661838527783039e-14
7,15,4.620158490542891e-14
8,35,4.515530900376564e-14
7,29,4.4783905872264856e-14
7,32,4.2291002216170315e-14
8,41,4.146464981613656e-14
7,69,3.8465337614436065e-14
8,30,3.491909096497128e-14
8,52,3.4757975119287103e-14
7,40,3.3535394994531784e-14
8,42,2.996515461663927e-14
8,59,2.948055565055185e-14
8,48,2.808875735393759e-14
8,12,2.6345731674326173e-14
7,39,2.595301154692662e-14
7,51,2.4811573165012783e-14
8,49,2.373687561689067e-14
7,36,2.2584328601534896e-14
8,19,2.177479740794536e-14
8,66,1.9710711263580302e-14
8,37,1.9515534130103514e-14
8,56,1.873590012437385e-14
7,8,1.872803599393059e-14
8,55,1.7822519478870554e-14
8,73,1.6425432168174383e-14
8,26,1.6243078225150072e-14
7,43,1.5540488423037928e-14
8,22,1.5136644783305687e-14
8,63,1.489062861687084e-14
7,47,1.4578315557102955e-14
8,11,1.4405771424447272e-14
8,81,1.4345202524016393e-14
8,18,1.359800494756289e-14
7,65,1.3389908635431919e-14
8,33,1.3105471695568314e-14
7,54,1.2856673102855605e-14
7,76,1.2750353012608349e-14
7,58,1.2318840716070137e-14
6,7,1.2144504985460308e-14
6,10,1.2050852528391196e-14
7,78,1.173152876952717e-14
8,44,1.1566568995091819e-14
8,77,1.1266608003916657e-14
8,25,1.0801970553817736e-14
8,62,1.0800632092162025e-14
7,50,1.0768589713542846e-14
8,70,1.0738064315988475e-14
8,15,1.0642058648286736e-14
8,29,1.0315510902224338e-14
8,32,9.741296252077798e-15
7,46,9.364696107264356e-15
7,53,9.148475995634632e-15
8,69,8.860093861647541e-15
8,40,7.7245324171408e-15
6,3,7.046265743457277e-15
7,60,6.386349120881008e-15
8,39,5.9780085801688996e-15
7,72,5.93576831779889e-15
8,51,5.715090019504865e-15
6,17,5.652399489835165e-15
8,36,5.2020672018433804e-15
6,6,4.811374418892901e-15
6,14,4.57226479724361e-15
6,13,4.562683894049807e-15
7,64,4.3918975715860726e-15
8,8,4.3138099660995615e-15
7,61,3.758931233142761e-15
7,71,3.685912697718397e-15
8,43,3.579591253406491e-15
8,47,3.3579646557469178e-15
8,65,3.084227376293394e-15
7,68,3.0544429629794817e-15
8,54,2.961402070134671e-15
8,76,2.936912333728042e-15
7,57,2.929666609545228e-15
8,58,2.8375179260120214e-15
6,24,2.8360369684680865e-15
6,20,2.722893720135106e-15
8,78,2.7022366755366665e-15
8,50,2.4804335939002424e-15
8,46,2.1570611787644385e-15
8,53,2.107257105730739e-15
6,21,2.0242771641142874e-15
6,27,1.6333098836801706e-15
6,31,1.4840257547063475e-15
8,60,1.4710296634188415e-15
8,72,1.3672430218564955e-15
6,28,1.0355616028403804e-15
6,38,1.0118348788113872e-15
8,64,1.011628315993009e-15
6,16,1.0111428517121464e-15
6,34,9.47814416163643e-16
8,61,8.658310471353877e-16
8,71,8.490119804737422e-16
6,9,8.317600128684369e-16
6,45,7.546660592619822e-16
8,68,7.035594388463239e-16
6,23,7.030869052985029e-16
8,57,6.748184925371281e-16
6,35,6.646799556756386e-16
6,41,6.103539585920484e-16
6,30,5.140042299986286e-16
6,52,5.116326268465148e-16
6,42,4.410829663626149e-16
6,59,4.339497360425083e-16
6,48,4.1346265599560067e-16
6,12,3.8780555704032606e-16
6,49,3.49403553668458e-16
6,19,3.2052203152351717e-16
6,66,2.9013896655915484e-16
6,37,2.872659859220955e-16
6,56,2.7578988028126383e-16
6,55,2.6234504244575065e-16
6,73,2.417801088369232e-16
6,26,2.3909588380467795e-16
6,22,2.228093352833991e-16
6,63,2.191880110535556e-16
6,11,2.1205097967719554e-16
6,81,2.1115941376962168e-16
6,18,2.0016076791921589e-16
6,33,1.9291074599870967e-16
6,44,1.7025830930169723e-16
6,77,1.6584292464998108e-16
6,25,1.5900352510758756e-16
6,62,1.5898382313557986e-16
6,70,1.5806283405121126e-16
6,15,1.5664964378941325e-16
6,29,1.5184290575201806e-16
6,32,1.4339054485297346e-16
6,69,1.3041936651902375e-16
6,40,1.1370405779333745e-16
6,39,8.799546644147406e-17
6,51,8.412534128666889e-17
6,36,7.657371576960311e-17
6,8,6.349869108017998e-17
6,43,5.269109232433143e-17
6,47,4.942877920193373e-17
6,65,4.5399403990288854e-17
6,54,4.3591432328604096e-17
6,76,4.323094676736237e-17
6,58,4.1767874717305494e-17
6,78,3.977655326356004e-17
6,50,3.651164232122713e-17
6,46,3.1751644719588166e-17
6,53,3.101853559495025e-17
6,60,2.1653354900023964e-17
6,72,2.0125629770125493e-17
6,64,1.4891030070868958e-17
6,61,1.2744914268764021e-17
6,71,1.249733991416851e-17
6,68,1.0356298449614276e-17
6,57,9.933235661642233e-18
3,7,5.0637626003556216e-26
3,10,5.0247133505009965e-26
3,3,2.93800504727065e-26
3,17,2.3568197446634456e-26
3,6,2.0061466373365061e-26
3,14,1.906447690286589e-26
3,13,1.902452844936491e-26
3,24,1.1825115928025049e-26
3,20,1.1353354789899435e-26
3,21,8.440409064567031e-27
3,27,6.81023517522757e-27
3,31,6.187781324675952e-27
3,28,4.317868963045829e-27
3,38,4.218938213780366e-27
3,16,4.2160527433986876e-27
3,34,3.9519990303379494e-27
3,9,3.468099564928345e-27
3,45,3.1466492633694955e-27
3,23,2.9315852561407555e-27
3,35,2.77144396151669e-27
3,41,2.5449267402810267e-27
3,30,2.1431877210374347e-27
3,52,2.133299104449985e-27
3,42,1.839135832539056e-27
3,59,1.80939317529784e-27
3,48,1.7239704183750797e-27
3,12,1.6169907940273702e-27
3,49,1.4568701232499226e-27
3,19,1.3364459710477644e-27
3,66,1.2097609985149941e-27
3,37,1.1977818425766465e-27
3,56,1.1499311688675517e-27
3,55,1.0938716859319963e-27
3,73,1.0081243114512325e-27
3,26,9.969321892976373e-28
3,22,9.29023933350058e-28
3,63,9.139244902514739e-28
3,11,8.841659841580227e-28
3,81,8.804485184367524e-28
3,18,8.345886570603354e-28
3,33,8.0435902654285385e-28
3,44,7.099076167154593e-28
3,77,6.914972659499793e-28
3,25,6.629797630520635e-28
3,62,6.62897613875028e-28
3,70,6.590574655228763e-28
3,15,6.531650392745879e-28
3,29,6.331229047185815e-28
3,32,5.978800116928614e-28
3,69,5.437954954374563e-28
3,40,4.740994845421056e-28
3,39,3.669051579299883e-28
3,51,3.5076831658399657e-28
3,36,3.1928112224302483e-28
3,8,2.6476360909589037e-28
3,43,2.1970033608061602e-28
3,47,2.060978226808319e-28
3,65,1.892969736351481e-28
3,54,1.8175847017707976e-28
3,76,1.802553926081138e-28
3,58,1.7415497967438498e-28
3,78,1.6585198246302532e-28
3,50,1.5223863721505465e-28
3,46,1.3239139118747336e-28
3,53,1.293346255376874e-28
3,60,9.028564675648866e-29
3,72,8.391565688397836e-29
3,64,6.208951393565518e-29
3,61,5.314108750926569e-29
3,71,5.210880355935678e-29
3,68,4.3181535048206823e-29
3,57,4.1417536000160147e-29
