BYU,OU,probability
57,33,1.1138991840552486e-06
57,50,1.113790324757791e-06
65,72,1.108911837718332e-06
57,58,1.1062177191547858e-06
8,61,1.098338836534081e-06
33,23,1.097193217555079e-06
81,20,1.097081570217276e-06
61,36,1.093793973892848e-06
50,76,1.0860003450689795e-06
8,64,1.0813718665759042e-06
22,23,1.0762352346107604e-06
43,78,1.074708282102313e-06
68,46,1.0746019292571132e-06
64,32,1.0729098892506183e-06
47,78,1.0715596236818168e-06
14,17,1.0690551075544108e-06
13,17,1.0651572767536779e-06
58,78,1.0642328133100094e-06
70,25,1.0587046097535855e-06
8,29,1.0492744410040073e-06
54,78,1.0484943869715925e-06
51,26,1.0468594933783258e-06
62,21,1.045296115072698e-06
38,22,1.039781600757058e-06
39,68,1.0368691567488996e-06
56,20,1.0245575450752883e-06
19,25,1.0208307412879747e-06
8,57,1.0174825153335597e-06
68,65,1.0074270266879814e-06
39,71,9.896037465296095e-07
71,32,9.895623122526018e-07
57,81,9.86840637376656e-07
68,36,9.783915024211205e-07
50,61,9.775070276868265e-07
64,24,9.688267458194983e-07
53,76,9.644101251558765e-07
50,64,9.624066489867473e-07
55,20,9.606294075846476e-07
11,23,9.55913094164394e-07
62,25,9.550884819515418e-07
69,21,9.433997600542358e-07
57,53,9.374660405982327e-07
43,72,9.343296299013951e-07
50,29,9.338403650463628e-07
47,72,9.315922499949584e-07
8,78,9.30306000504073e-07
58,72,9.252224693418706e-07
18,23,9.221896946606316e-07
34,22,9.149679438391244e-07
26,21,9.146866559647628e-07
39,26,9.121426447206455e-07
54,72,9.115398000064876e-07
28,22,9.111170700731763e-07
50,57,9.055459719748897e-07
63,20,8.988990759740242e-07
71,24,8.935647293128482e-07
46,76,8.892956400182237e-07
57,46,8.847466881332269e-07
61,32,8.808286732914155e-07
64,60,8.698162253565737e-07
53,61,8.680638815564304e-07
45,22,8.640532023840926e-07
76,68,8.636399395385928e-07
69,25,8.619856437914573e-07
36,68,8.610083060551505e-07
44,21,8.601077705400107e-07
53,64,8.546541637988181e-07
26,25,8.357504415348947e-07
57,65,8.294399080543951e-07
53,29,8.29286203654722e-07
50,78,8.279600275827432e-07
76,71,8.242711380284327e-07
36,71,8.217594668713188e-07
33,21,8.213941235160991e-07
77,20,8.192273111101116e-07
78,68,8.151739461963289e-07
72,76,8.146230555556929e-07
29,23,8.117656003638422e-07
8,72,8.087892087755102e-07
22,21,8.057043035684564e-07
57,36,8.055342335586529e-07
53,57,8.041596930719508e-07
32,23,8.029344081191913e-07
71,60,8.022457093762736e-07
37,20,8.009606066641221e-07
25,23,8.007467901558314e-07
46,61,8.00453463717687e-07
12,20,8.003547586086825e-07
61,24,7.953793563832942e-07
46,64,7.880881813293545e-07
68,32,7.878954443038604e-07
44,25,7.858816396946542e-07
65,68,7.839425541491274e-07
78,71,7.780144543585581e-07
16,22,7.650206087883628e-07
46,29,7.646960416536595e-07
76,26,7.597514241885047e-07
36,26,7.574363537575846e-07
33,25,7.505089277580906e-07
65,71,7.482067371764273e-07
60,76,7.444622779972e-07
46,57,7.415265458890659e-07
22,25,7.361731179336708e-07
53,78,7.352603868412385e-07
24,17,7.347046695242366e-07
72,61,7.332407999104525e-07
72,64,7.219138084481014e-07
40,23,7.213643635152567e-07
50,72,7.198116912538014e-07
78,26,7.171154762885406e-07
11,21,7.156272802053743e-07
61,60,7.14094519459884e-07
70,20,7.127714952098897e-07
68,24,7.114615933720894e-07
15,23,7.048351917559199e-07
72,29,7.004858654321998e-07
18,21,6.903808589423067e-07
65,26,6.896409542094346e-07
19,20,6.872729627515307e-07
72,57,6.79261871311357e-07
46,78,6.779935623242681e-07
60,61,6.700892056749619e-07
20,17,6.692239323618075e-07
43,68,6.605220826113649e-07
60,64,6.59737770358459e-07
47,68,6.585868984763088e-07
41,22,6.57154926175545e-07
58,68,6.540837973778248e-07
11,25,6.538696191814762e-07
35,22,6.517561348606056e-07
52,22,6.506265026296281e-07
57,32,6.486940568076254e-07
9,22,6.453131163362727e-07
54,68,6.444108672299886e-07
62,20,6.430120725523162e-07
60,29,6.401553448898716e-07
53,72,6.392204997012671e-07
68,60,6.387528423460558e-07
51,23,6.308301932362797e-07
18,25,6.308019297381117e-07
43,71,6.304123556604584e-07
47,71,6.285653863897349e-07
58,71,6.242675579809566e-07
72,78,6.21063640181983e-07
60,57,6.207593028755394e-07
54,71,6.150355658323696e-07
59,22,6.105709154951356e-07
29,21,6.077138312039428e-07
32,21,6.011025167177291e-07
25,21,5.994647955662932e-07
46,72,5.894338814648263e-07
17,19,5.87291479343876e-07
57,24,5.857641525965816e-07
43,26,5.810669122598129e-07
69,20,5.803307084094951e-07
47,26,5.793645142634194e-07
6,19,5.776959862363177e-07
58,26,5.754030978024509e-07
23,22,5.751899283186676e-07
8,68,5.717715841146743e-07
60,78,5.675734920560478e-07
54,26,5.668937386129943e-07
26,20,5.626678927692606e-07
29,25,5.552689540658651e-07
39,23,5.496507644700979e-07
32,25,5.492281870283803e-07
25,25,5.477317989850017e-07
8,71,5.457075255022548e-07
64,76,5.412831885829765e-07
40,21,5.40036558397353e-07
72,72,5.399401593345147e-07
44,20,5.290937870890492e-07
15,21,5.276622889136592e-07
57,60,5.259012164551417e-07
50,68,5.088691423016807e-07
33,20,5.052791549958523e-07
21,17,5.03671210480404e-07
8,26,5.029923414307651e-07
71,76,4.992343243771836e-07
22,20,4.956275897627751e-07
48,22,4.953956870383582e-07
60,72,4.934369071179118e-07
40,25,4.934321378609461e-07
64,61,4.872080595655666e-07
50,71,4.856724751018944e-07
42,22,4.823013534163933e-07
15,25,4.82125751004607e-07
64,64,4.796817441562744e-07
51,21,4.722597673502241e-07
14,19,4.6637812337565566e-07
30,22,4.662775965864054e-07
64,29,4.654437659388404e-07
13,19,4.646776843606453e-07
76,23,4.578208830926347e-07
36,23,4.5642583787736896e-07
53,68,4.5189539344387214e-07
64,57,4.513413032920405e-07
66,22,4.498837515204169e-07
71,61,4.4935994979834483e-07
50,26,4.4765652662594175e-07
61,76,4.4437818837470043e-07
71,64,4.4241830618616456e-07
27,17,4.420541548688413e-07
11,20,4.402168667658656e-07
78,23,4.3212875972491323e-07
51,25,4.315043917043013e-07
53,71,4.312958597338491e-07
71,29,4.292863863597129e-07
31,17,4.2695290104163377e-07
49,22,4.249691004856148e-07
18,20,4.2468657498843476e-07
46,68,4.166988635348491e-07
71,57,4.1627945475712474e-07
65,23,4.155728052898959e-07
64,78,4.126709957175663e-07
73,22,4.11555114192393e-07
39,21,4.1148623660645774e-07
61,61,3.999840368921977e-07
81,22,3.9807457035410654e-07
46,71,3.977037544656955e-07
53,26,3.9753623360289777e-07
68,76,3.9749336140490675e-07
61,64,3.938051448126681e-07
61,29,3.821161673978229e-07
72,68,3.817093958229541e-07
71,78,3.8061319856701394e-07
39,25,3.7597553401131886e-07
29,20,3.738340978087139e-07
56,22,3.7175932549676246e-07
61,57,3.7053844443359654e-07
32,20,3.697671592936122e-07
25,20,3.6875971799859277e-07
46,26,3.665735459125161e-07
72,71,3.643092725183909e-07
64,72,3.587678118061877e-07
68,61,3.5778308542570143e-07
68,64,3.52256107174511e-07
43,23,3.501468486101761e-07
47,23,3.4912099550971436e-07
60,68,3.4883403361748305e-07
55,22,3.4856308689794515e-07
58,23,3.467338737160363e-07
76,21,3.427394345666955e-07
68,29,3.4180039389792893e-07
36,21,3.416950588600976e-07
54,23,3.416061935108553e-07
61,78,3.3879121565151693e-07
72,26,3.3579301260379456e-07
60,71,3.3293252512910503e-07
40,20,3.3220254209492723e-07
68,57,3.3144419699434763e-07
71,72,3.30897411767456e-07
57,76,3.272662420223429e-07
7,18,3.271088669731194e-07
63,22,3.261643192029881e-07
38,17,3.2470677091135857e-07
15,20,3.245905319168569e-07
78,21,3.2350548486919143e-07
24,19,3.205168588473398e-07
76,25,3.131614874914835e-07
36,25,3.1220723998800713e-07
65,21,3.1111116501327155e-07
3,18,3.089744304817838e-07
60,26,3.068722759485817e-07
8,23,3.0309965945589223e-07
68,78,3.030465100375819e-07
10,18,2.9765975588760095e-07
77,22,2.9725552661314065e-07
78,25,2.9558740149457545e-07
57,61,2.945717770293882e-07
61,72,2.9453822623783453e-07
20,19,2.919507137541001e-07
37,22,2.906274775040096e-07
51,20,2.9050976790995037e-07
12,22,2.9040764635296657e-07
57,64,2.900212773792474e-07
34,17,2.8572950926915184e-07
28,17,2.8452694443744307e-07
65,25,2.842626945858646e-07
57,29,2.814128267133141e-07
57,57,2.7288631037024987e-07
45,17,2.698296690742369e-07
50,23,2.697546853050981e-07
68,72,2.6346250259879144e-07
43,21,2.6213119003503313e-07
47,21,2.6136320341715396e-07
58,21,2.5957612728318586e-07
70,22,2.586281771738607e-07
54,21,2.557373809981961e-07
64,68,2.5363004088091963e-07
39,20,2.531250370223269e-07
57,78,2.4950578331032573e-07
19,22,2.4937606900927703e-07
64,71,2.4206838158365583e-07
53,23,2.3955254802423613e-07
43,25,2.395096248351588e-07
16,17,2.389034114274067e-07
47,25,2.3880791441793575e-07
58,25,2.3717506052389375e-07
71,68,2.3392712866701742e-07
54,25,2.3366759282257834e-07
62,22,2.333160646049982e-07
8,21,2.2691015140576436e-07
71,71,2.2326362148686811e-07
64,26,2.231205111695237e-07
46,23,2.208946494405345e-07
21,19,2.1972790016368742e-07
57,72,2.1691527836983866e-07
76,20,2.1083556227587484e-07
69,22,2.1057221603645365e-07
36,20,2.101931163909821e-07
61,68,2.0822308998570842e-07
8,25,2.0732811393875087e-07
71,26,2.0578769117144583e-07
41,17,2.0521872469333078e-07
26,22,2.0416328716725606e-07
35,17,2.0353277055313254e-07
52,17,2.0318000490141205e-07
72,23,2.023465158104951e-07
50,21,2.0194703153040513e-07
9,17,2.015207213512281e-07
78,20,1.990038318408115e-07
61,71,1.9873129470831636e-07
27,19,1.9284729638471767e-07
44,22,1.9198096813419945e-07
65,20,1.9137948771141895e-07
59,17,1.9067130081785275e-07
31,19,1.862593343883862e-07
68,68,1.8625418196886407e-07
60,23,1.8491908260848252e-07
50,25,1.845192773586273e-07
33,22,1.8333986094946847e-07
61,26,1.8317562901281717e-07
22,22,1.7983780350205284e-07
23,17,1.7962239776997955e-07
53,21,1.793367403955338e-07
68,71,1.7776383363656374e-07
7,16,1.6911871321223492e-07
46,21,1.6536883756073297e-07
53,25,1.6386022359855017e-07
68,26,1.6384939317131477e-07
43,20,1.612495419762554e-07
47,20,1.6077711635471697e-07
3,16,1.5974301944819e-07
11,22,1.5973209728219842e-07
58,20,1.5967779960404513e-07
54,20,1.5731640155700265e-07
48,17,1.547039625864887e-07
18,22,1.5409695182482797e-07
10,16,1.538932140745539e-07
57,68,1.5334773385511773e-07
72,21,1.5148310829979638e-07
46,25,1.5109773178195257e-07
42,17,1.5061481657301e-07
57,71,1.4635741738202784e-07
30,17,1.4561085965133923e-07
38,19,1.4165418919463968e-07
66,17,1.4049133023254354e-07
17,18,1.3977567120195808e-07
8,20,1.3958338181371024e-07
60,21,1.3843637141602243e-07
72,25,1.3841032207155134e-07
6,18,1.3749193895520192e-07
29,22,1.3564519896131916e-07
57,26,1.3490130997733839e-07
64,23,1.3445085617156642e-07
32,22,1.341695157979104e-07
25,22,1.3380396708069658e-07
49,17,1.3271089260987e-07
73,17,1.2852192430041927e-07
60,25,1.264895008371988e-07
34,19,1.2465025552409303e-07
81,17,1.243121711593058e-07
50,20,1.2422736238823835e-07
28,19,1.241256334297906e-07
71,23,1.2400622032704467e-07
40,22,1.2053924503425015e-07
15,22,1.177772373919503e-07
45,19,1.1771390810881271e-07
56,17,1.160943510159713e-07
14,18,1.1099823089817426e-07
13,18,1.1059352554653761e-07
61,23,1.1038035015896144e-07
53,20,1.1031868143744985e-07
55,17,1.0885054546370206e-07
51,22,1.0541107806735046e-07
16,19,1.0422224626421824e-07
63,17,1.0185577701874428e-07
46,20,1.0172635049743671e-07
64,21,1.0065423427163044e-07
68,23,9.873449589911095e-08
72,20,9.318456848731779e-08
71,21,9.283504402538277e-08
77,17,9.282803437936593e-08
64,25,9.196791074441186e-08
39,22,9.184607880941263e-08
37,17,9.075820315509645e-08
12,17,9.068955348563804e-08
41,19,8.952721242122655e-08
35,19,8.879171046024552e-08
52,19,8.86378155099495e-08
9,19,8.7913948664532e-08
60,20,8.515889116707176e-08
71,25,8.482350598226501e-08
59,19,8.318086020883573e-08
61,21,8.263427947016891e-08
57,23,8.12905838645123e-08
70,17,8.076534554532508e-08
23,19,7.836074697761543e-08
19,17,7.787606363837729e-08
76,22,7.650139984733626e-08
24,18,7.628317565066907e-08
36,22,7.626828922316108e-08
61,25,7.550305353505897e-08
68,21,7.391581849236405e-08
62,17,7.286078719269032e-08
17,16,7.226548723912804e-08
78,22,7.220827239232793e-08
6,16,7.108477372785405e-08
20,18,6.948441856922644e-08
65,22,6.944178939240049e-08
68,25,6.753698388247418e-08
48,19,6.749001360174697e-08
69,17,6.57582556404759e-08
42,19,6.5706112818243e-08
26,17,6.375685207976414e-08
30,19,6.352312335204033e-08
64,20,6.191727574311916e-08
66,19,6.128971507773125e-08
57,21,6.085674502463018e-08
44,17,5.995251329116114e-08
43,22,5.8509179157281523e-08
47,22,5.833776015670444e-08
58,22,5.7938874554132435e-08
49,19,5.789547854879802e-08
14,16,5.7387248936533316e-08
33,17,5.7254036987089186e-08
13,16,5.717801202732865e-08
71,20,5.710731457190512e-08
54,22,5.708204445277061e-08
22,17,5.6160401780937755e-08
73,19,5.6068030024174326e-08
57,25,5.560489069457961e-08
81,19,5.4231514061663624e-08
21,18,5.2295352150329984e-08
61,20,5.083233213995559e-08
8,22,5.0647642119319714e-08
56,19,5.064646824914742e-08
11,17,4.98817188933121e-08
18,17,4.8121955223954685e-08
55,19,4.7486338882856976e-08
27,18,4.589775476016011e-08
68,20,4.546918615484408e-08
50,22,4.507573115017145e-08
63,19,4.44348526145117e-08
31,18,4.432981644966566e-08
7,14,4.296174007881021e-08
29,17,4.2359774891467506e-08
32,17,4.189894319899493e-08
25,17,4.178478831926743e-08
3,14,4.058000413191986e-08
77,19,4.04964759670222e-08
53,22,4.002898499748479e-08
37,19,3.9593506610945295e-08
12,19,3.9563558010741126e-08
24,16,3.9439201465743794e-08
10,14,3.909396031571372e-08
40,17,3.764243279037336e-08
57,20,3.743592000660386e-08
46,22,3.691126928687576e-08
15,17,3.6779903022477205e-08
20,16,3.592417278524449e-08
70,19,3.5234096000329874e-08
19,19,3.397363911261329e-08
72,22,3.381189518740647e-08
38,18,3.371376917535111e-08
51,17,3.2918153920605584e-08
62,19,3.17857114740649e-08
60,22,3.0899788979638434e-08
34,18,2.9666824301351695e-08
28,18,2.954196397570825e-08
69,19,2.8687213264636015e-08
39,17,2.868202673461482e-08
45,18,2.801597008370846e-08
26,19,2.781409565810085e-08
21,16,2.703724525869018e-08
44,19,2.615444278111052e-08
33,19,2.4977225343231433e-08
16,18,2.4804947693148887e-08
22,19,2.4500124086712256e-08
76,17,2.3890134713425435e-08
36,17,2.3817338081915566e-08
27,16,2.3729620343819272e-08
31,16,2.2918979801052278e-08
78,17,2.2549461295073268e-08
64,22,2.2466600121682338e-08
11,19,2.1761032040184936e-08
65,17,2.168553394625928e-08
41,18,2.130752215407177e-08
35,18,2.11324723127539e-08
52,18,2.1095845236201982e-08
18,19,2.099333047653304e-08
9,18,2.092356455831421e-08
71,22,2.0721312188104386e-08
59,18,1.9797087095211403e-08
23,18,1.8649897691210588e-08
29,19,1.847956403827606e-08
61,22,1.8444443262958588e-08
17,14,1.8357821085948212e-08
32,19,1.8278524991356348e-08
43,17,1.8271458755379488e-08
25,19,1.822872462259587e-08
47,17,1.82179274079218e-08
58,17,1.809336196467883e-08
6,14,1.8057880848611886e-08
54,17,1.7825787951799318e-08
38,16,1.743037207529513e-08
68,22,1.6498432964611495e-08
40,19,1.6421611047001205e-08
48,18,1.606265761109383e-08
15,19,1.6045330150287397e-08
8,17,1.5816429445245488e-08
42,18,1.5638088316047123e-08
34,16,1.5338059152491133e-08
28,16,1.5273505055258986e-08
30,18,1.511853571125508e-08
66,18,1.4586983404454506e-08
14,14,1.4578257046902354e-08
13,14,1.4525103959716411e-08
45,16,1.4484550216544869e-08
51,19,1.4360631872011933e-08
50,17,1.407641287130302e-08
49,18,1.3779153381822671e-08
57,22,1.358357316082536e-08
73,18,1.3344219702209825e-08
81,18,1.2907127967761658e-08
16,16,1.2824417980411586e-08
39,19,1.2512610162539469e-08
53,17,1.2500396671694303e-08
56,18,1.2053885238454477e-08
46,17,1.1526785097615295e-08
55,18,1.1301772839766615e-08
41,16,1.101621231421381e-08
35,16,1.092570971125589e-08
52,16,1.0906773128727554e-08
9,16,1.0817702212291327e-08
63,18,1.0575517553723589e-08
72,17,1.055890130841165e-08
76,19,1.0422134571086071e-08
36,19,1.0390376847698632e-08
59,16,1.02353015553315e-08
24,14,1.001886006642425e-08
78,19,9.837262239910303e-09
60,17,9.649498215890288e-09
23,16,9.64219260781015e-09
77,18,9.638181905735012e-09
65,19,9.460371644817884e-09
37,18,9.423274739090171e-09
12,18,9.416146956988216e-09
20,14,9.125926660813111e-09
70,18,8.385732793437452e-09
48,16,8.304562365104372e-09
19,18,8.085743412187538e-09
42,16,8.085055588928764e-09
43,19,7.970972296426611e-09
47,19,7.947619104254695e-09
58,19,7.89327709957543e-09
30,16,7.816441445932403e-09
54,19,7.776547227458441e-09
7,13,7.576126400092065e-09
62,18,7.565015519862114e-09
66,16,7.541623331208245e-09
3,13,7.156117048697471e-09
49,16,7.1239667412603694e-09
64,17,7.015951401291122e-09
8,19,6.899959254721228e-09
73,16,6.8991014696172396e-09
10,13,6.894059325546591e-09
21,14,6.868353484887191e-09
69,18,6.82757136789716e-09
7,15,6.775660501662723e-09
81,16,6.673120461001988e-09
26,18,6.6197689328472865e-09
71,17,6.470926552986402e-09
3,15,6.400027807290207e-09
56,16,6.231985025654759e-09
44,18,6.224770702832521e-09
10,15,6.16565814789705e-09
50,19,6.140872413768528e-09
27,14,6.028107487434792e-09
33,18,5.9445923530392795e-09
55,16,5.843135031357566e-09
22,18,5.831042010991463e-09
31,14,5.8221780096484055e-09
61,17,5.759897663906024e-09
63,16,5.467653435350346e-09
53,19,5.453331170675279e-09
11,18,5.179136708849106e-09
68,17,5.1521905072526815e-09
46,19,5.028590541677652e-09
18,18,4.996423345695737e-09
77,16,4.983041079523222e-09
37,16,4.871931821558505e-09
12,16,4.868246683493327e-09
72,19,4.606348674008974e-09
38,14,4.427890328351944e-09
29,18,4.398145653084107e-09
32,18,4.350298257524413e-09
25,18,4.338445744395196e-09
70,16,4.3355117594055405e-09
57,17,4.241927511775948e-09
60,19,4.209619165225868e-09
19,16,4.180414104597886e-09
62,16,3.911192325626569e-09
40,18,3.908351793008212e-09
34,14,3.896373725335726e-09
28,14,3.879974852061251e-09
15,18,3.818796747943696e-09
45,14,3.6795542595025833e-09
69,16,3.5299259686480854e-09
26,16,3.422489931394801e-09
51,18,3.417837699666995e-09
16,14,3.257825828210024e-09
17,13,3.2373263448427523e-09
44,16,3.2182717058255845e-09
6,13,3.184433115975274e-09
33,16,3.073416561954311e-09
64,19,3.0607273891747614e-09
22,16,3.014709844800373e-09
39,18,2.978007591581847e-09
17,15,2.8952822441659157e-09
6,15,2.8479775210506274e-09
71,19,2.822958854934332e-09
41,14,2.798481853999838e-09
35,14,2.775491203048902e-09
52,14,2.7706806855070475e-09
9,14,2.7480537302291155e-09
11,16,2.6776679698590606e-09
59,14,2.6001047234587268e-09
18,16,2.5832032457777146e-09
14,13,2.570815750892738e-09
13,13,2.5614424222906586e-09
61,19,2.5127706180399993e-09
76,18,2.4804733360991124e-09
36,18,2.472914981758122e-09
23,14,2.4494354571318735e-09
78,18,2.34127342339328e-09
14,15,2.2991927299635132e-09
13,15,2.2908097530932433e-09
29,16,2.273887407126424e-09
65,18,2.251573269804124e-09
32,16,2.249149802051728e-09
68,19,2.247656760691428e-09
25,16,2.2430219285174736e-09
48,14,2.1096331861876547e-09
42,14,2.0538712135208015e-09
40,16,2.0206588471005785e-09
30,14,1.985634347394581e-09
15,16,1.974357950022728e-09
66,14,1.9158214674981313e-09
43,18,1.8970954663091187e-09
47,18,1.891537394678002e-09
58,18,1.8786039698869767e-09
54,18,1.8508222008705093e-09
57,19,1.8505521169655337e-09
49,14,1.8097228961530129e-09
51,16,1.7670579189265658e-09
24,13,1.7667848208388258e-09
73,14,1.7525996886167797e-09
81,14,1.695193047030688e-09
8,18,1.6421938168970283e-09
20,13,1.6093196824304465e-09
56,14,1.5831300733185076e-09
24,15,1.5801127770715929e-09
39,16,1.5396611424354196e-09
55,14,1.484349328909235e-09
50,18,1.4615307621337021e-09
20,15,1.439284831184953e-09
63,14,1.388964599297468e-09
53,18,1.297895596100385e-09
76,16,1.2824307168439242e-09
36,16,1.2785229684176015e-09
77,14,1.2658570515011633e-09
37,14,1.237631629427148e-09
12,14,1.2366954826181784e-09
21,13,1.2112059257041916e-09
78,16,1.210462902782802e-09
46,18,1.1968071100709068e-09
65,16,1.1640869830765821e-09
70,14,1.1013632127300912e-09
72,18,1.096313330510382e-09
21,15,1.0832343227634107e-09
27,13,1.0630319953141935e-09
19,14,1.0619632846788562e-09
31,13,1.026717177749713e-09
60,18,1.001891505358527e-09
62,14,9.935720589414326e-10
43,16,9.808182427819295e-10
47,16,9.779446614849936e-10
58,16,9.712579452907021e-10
54,16,9.568944794809827e-10
27,15,9.50715909724865e-10
31,15,9.182379834070375e-10
69,14,8.967178089404368e-10
26,14,8.694255062738444e-10
8,16,8.490314179760111e-10
44,14,8.175473305260774e-10
38,13,7.808402721072586e-10
33,14,7.807493386192533e-10
22,14,7.658358930558251e-10
50,16,7.556267248251035e-10
64,18,7.28454677507114e-10
38,15,6.983395353277675e-10
34,13,6.871095023383555e-10
28,13,6.842176283938037e-10
11,14,6.802161224705794e-10
71,18,6.718656452580999e-10
53,16,6.710256286460168e-10
18,14,6.562189618636022e-10
45,13,6.488742801118114e-10
46,16,6.18761821687573e-10
34,15,6.145120170189545e-10
28,15,6.119256879337311e-10
61,18,5.980406868927994e-10
45,15,5.80316588995269e-10
29,14,5.776425204397647e-10
16,13,5.745042034779542e-10
32,14,5.713583515313978e-10
25,14,5.698016692162712e-10
72,16,5.668054842077133e-10
68,18,5.349434538165826e-10
60,16,5.179884108076682e-10
16,15,5.138041835597509e-10
40,14,5.133141006586313e-10
15,14,5.015521432271195e-10
41,13,4.935007803541909e-10
35,13,4.894464734917322e-10
52,13,4.885981584821424e-10
9,13,4.846079878577596e-10
59,13,4.5851778820559535e-10
51,14,4.488910870664918e-10
41,15,4.413592868441304e-10
57,18,4.4043234635728096e-10
35,15,4.377333432657276e-10
52,15,4.369746581277163e-10
9,15,4.3340607438626796e-10
23,13,4.319478819539539e-10
59,15,4.100724701236047e-10
39,14,3.911247936693094e-10
23,15,3.8630984331210634e-10
64,16,3.766187044497342e-10
48,13,3.7202514719066893e-10
42,13,3.621917523498737e-10
30,13,3.50158461287406e-10
71,16,3.473615815706244e-10
66,13,3.378472466699417e-10
48,15,3.327183262695359e-10
76,14,3.2577976783083185e-10
36,14,3.2478707063608457e-10
42,15,3.2392389208226834e-10
49,13,3.19137199406836e-10
30,15,3.131619946889008e-10
61,16,3.091933042101932e-10
73,13,3.090637563880173e-10
78,14,3.074975655658823e-10
66,15,3.021515381302521e-10
81,13,2.989403309386946e-10
65,14,2.9571654990835395e-10
49,15,2.8541832625784617e-10
56,13,2.791784858165874e-10
68,16,2.7657137327984285e-10
73,15,2.7640920650800537e-10
81,15,2.673553852890683e-10
55,13,2.6175890727607686e-10
56,15,2.496815046853589e-10
43,14,2.491602354972517e-10
47,14,2.4843025091760693e-10
58,14,2.4673160410517876e-10
63,13,2.4493820199617643e-10
54,14,2.4308280928509495e-10
55,15,2.3410241531442195e-10
57,16,2.2770813999092737e-10
77,13,2.2322869159926866e-10
63,15,2.190589244384321e-10
37,13,2.1825125435076765e-10
12,13,2.180861687061735e-10
8,14,2.1568202835161006e-10
77,15,1.9964316177309738e-10
37,15,1.951916224001847e-10
12,15,1.950439791030171e-10
70,13,1.9422087878070279e-10
50,14,1.9195415061962642e-10
19,13,1.8727286330174137e-10
62,13,1.7521235155586095e-10
70,15,1.7370020871571518e-10
53,14,1.7046267734979903e-10
19,15,1.6748629522488854e-10
69,13,1.5813250239128816e-10
46,14,1.5718594382084893e-10
62,15,1.5670005318629104e-10
26,13,1.5331961691755338e-10
44,13,1.441711137109729e-10
72,14,1.4398731769687015e-10
69,15,1.414247986238346e-10
33,13,1.3768193898377958e-10
26,15,1.3712042508500154e-10
22,13,1.350520141147645e-10
60,14,1.3158616835635348e-10
44,15,1.2893851937849047e-10
33,15,1.231349671981972e-10
22,15,1.2078291060406364e-10
11,13,1.1995331925019954e-10
18,13,1.1572151854407683e-10
11,15,1.0727948880011283e-10
18,15,1.0349480473055512e-10
29,13,1.0186488584706832e-10
32,13,1.0075669847192987e-10
25,13,1.0048218393963784e-10
64,14,9.567359272112274e-11
29,15,9.110221333318509e-11
40,13,9.052083324384456e-11
32,15,9.011111299646479e-11
25,15,8.986560266897594e-11
7,12,8.886393054865064e-11
15,13,8.844666036234187e-11
71,14,8.824131698586015e-11
3,12,8.393744439186483e-11
40,15,8.09567319759161e-11
10,12,8.086364677022875e-11
51,13,7.916009941058835e-11
15,15,7.91017086401588e-11
61,14,7.8545313627811e-11
51,15,7.079633186657237e-11
68,14,7.025826548938405e-11
39,13,6.897325084162839e-11
39,15,6.168578858362468e-11
57,14,5.784539001217884e-11
76,13,5.744992393584125e-11
36,13,5.7274865862992573e-11
78,13,5.422593265948177e-11
65,13,5.214839893810159e-11
76,15,5.1379974393098444e-11
36,15,5.122341231809352e-11
78,15,4.849661828268974e-11
65,15,4.663858920114525e-11
43,13,4.393838411901128e-11
47,13,4.38096543367594e-11
58,13,4.3510104948479e-11
54,13,4.2866654969166104e-11
43,15,3.929601462014303e-11
47,15,3.918088595742945e-11
58,15,3.891298586557722e-11
54,15,3.833752046553148e-11
8,13,3.803463979863293e-11
17,12,3.7972115072938523e-11
6,12,3.7351705648867085e-11
8,15,3.401603840393086e-11
50,13,3.3850326021451855e-11
50,15,3.0273823967505353e-11
14,12,3.0154300532516623e-11
53,13,3.006039298527299e-11
13,12,3.0044356376635755e-11
46,13,2.7719095560840275e-11
53,15,2.6884321440610906e-11
72,13,2.53915720564527e-11
46,15,2.4790396967389253e-11
60,13,2.3204680307239955e-11
72,15,2.270879111203039e-11
60,15,2.07529583732349e-11
24,12,2.0723445639914834e-11
7,10,1.9921014649578325e-11
20,12,1.887646337161664e-11
3,10,1.881662277433322e-11
10,10,1.8127556163477786e-11
64,13,1.6871645102747146e-11
71,13,1.556099380446654e-11
64,15,1.5089048582843864e-11
21,12,1.4206800887137182e-11
71,15,1.3916875923065516e-11
61,13,1.3851143438034828e-11
27,12,1.2468799543978841e-11
68,13,1.2389756537383273e-11
61,15,1.2387682113489676e-11
31,12,1.2042846061220464e-11
68,15,1.1080700025615361e-11
57,13,1.0200796932129914e-11
38,12,9.158840817292288e-12
57,15,9.123017912910618e-12
17,10,8.512374548066493e-12
6,10,8.373294663243064e-12
34,12,8.059428772779125e-12
28,12,8.025508630506819e-12
45,12,7.610949965401975e-12
14,10,6.759820986392016e-12
16,12,6.738628547321014e-12
13,10,6.735174325745611e-12
41,12,5.788501505276733e-12
35,12,5.740946643541048e-12
52,12,5.730996359964121e-12
9,12,5.6841937821668285e-12
59,12,5.378169625829868e-12
23,12,5.066518766387854e-12
7,11,4.966526639438447e-12
3,11,4.691189676674842e-12
24,10,4.645665138078367e-12
10,11,4.519397840798976e-12
48,12,4.363656979363675e-12
42,12,4.248316491356602e-12
20,10,4.231619072401178e-12
30,12,4.10717239148601e-12
